Source;Target;Weight;Type;Category
2031655577452544151;556;1188.4250919306348;"undirected";u2l_2
1652226590244864848;391;1188.4250919306348;"undirected";u2l_2
1339978927833088688;391;1188.4250919306348;"undirected";u2l_2
1994653100408832468;218;1188.4250919306348;"undirected";u2l_2
1498730834427904380;218;1188.4250919306348;"undirected";u2l_2
2069014645833728596;378;1188.4250919306348;"undirected";u2l_2
2376380247441408520;378;1188.4250919306348;"undirected";u2l_2
2550560876134400476;19;1188.4250919306348;"undirected";u2l_2
2430234716536832729;19;1188.4250919306348;"undirected";u2l_2
2259088792616960988;239;1188.4250919306348;"undirected";u2l_2
2379947133894656350;239;1188.4250919306348;"undirected";u2l_2
1325749625683968406;448;1188.4250919306348;"undirected";u2l_2
1250802505089024316;448;1188.4250919306348;"undirected";u2l_2
2094733748862976347;76;1188.4250919306348;"undirected";u2l_2
1307472920838144864;122;1188.4250919306348;"undirected";u2l_2
1951789360349184112;122;1188.4250919306348;"undirected";u2l_2
2004630175219712743;384;1188.4250919306348;"undirected";u2l_2
1928396158271488663;384;1188.4250919306348;"undirected";u2l_2
1934097559584768629;557;1188.4250919306348;"undirected";u2l_2
2164258037039104070;557;1188.4250919306348;"undirected";u2l_2
2173589407137792223;76;1188.4250919306348;"undirected";u2l_2
2243375411494912113;76;1188.4250919306348;"undirected";u2l_2
2146132964671488591;148;1188.4250919306348;"undirected";u2l_2
2128105837690880622;148;4623.710181180928;"undirected";u2l_2
2276517249810432995;148;1188.4250919306348;"undirected";u2l_2
2033857989705728583;76;1188.4250919306348;"undirected";u2l_2
2064762359775232085;76;1188.4250919306348;"undirected";u2l_2
2030800031711232393;98;1188.4250919306348;"undirected";u2l_2
1996554084810752497;98;1188.4250919306348;"undirected";u2l_2
1632839485358080984;192;1188.4250919306348;"undirected";u2l_2
1859246379499520042;192;1188.4250919306348;"undirected";u2l_2
2175511027515392291;148;1188.4250919306348;"undirected";u2l_2
2295308151160832049;148;1188.4250919306348;"undirected";u2l_2
2211795137724416104;233;1188.4250919306348;"undirected";u2l_2
1764256097763328197;233;1188.4250919306348;"undirected";u2l_2
2009124774608896300;368;1188.4250919306348;"undirected";u2l_2
1993396688257024797;368;1188.4250919306348;"undirected";u2l_2
1599724876464128494;70;1188.4250919306348;"undirected";u2l_2
1799849473212416995;70;1188.4250919306348;"undirected";u2l_2
2077232201728000088;558;1188.4250919306348;"undirected";u2l_2
2182982928433152921;558;1188.4250919306348;"undirected";u2l_2
2356218790150144513;122;1188.4250919306348;"undirected";u2l_2
2282429658169344660;122;1188.4250919306348;"undirected";u2l_2
2270412834603009019;116;1188.4250919306348;"undirected";u2l_2
1748315049820160279;116;1188.4250919306348;"undirected";u2l_2
2306272523190272127;192;1188.4250919306348;"undirected";u2l_2
1234238401675264193;223;10235.98102165468;"undirected";u2l_2
1190014675320832332;223;1188.4250919306348;"undirected";u2l_2
2124997522882560628;142;1188.4250919306348;"undirected";u2l_2
1474615348035584929;142;1188.4250919306348;"undirected";u2l_2
1136991877988352445;559;1188.4250919306348;"undirected";u2l_2
1952357889867776660;559;1188.4250919306348;"undirected";u2l_2
2519177482993664653;145;1188.4250919306348;"undirected";u2l_2
1771193233309696850;145;4623.710181180928;"undirected";u2l_2
1882840044142592549;140;1188.4250919306348;"undirected";u2l_2
2196836790042624821;140;1188.4250919306348;"undirected";u2l_2
2370617005309952960;192;1188.4250919306348;"undirected";u2l_2
2538205354131456885;192;1188.4250919306348;"undirected";u2l_2
1544202181672960171;560;1188.4250919306348;"undirected";u2l_2
1424918616997888257;560;1188.4250919306348;"undirected";u2l_2
2381163557552128515;248;1188.4250919306348;"undirected";u2l_2
2531516521381888220;248;1188.4250919306348;"undirected";u2l_2
1793675826823168619;128;1188.4250919306348;"undirected";u2l_2
1994609529978880405;128;1188.4250919306348;"undirected";u2l_2
1793675826823168619;561;1188.4250919306348;"undirected";u2l_2
1994609529978880405;561;1188.4250919306348;"undirected";u2l_2
1978573900480512465;145;1188.4250919306348;"undirected";u2l_2
2062578343739392625;317;1188.4250919306348;"undirected";u2l_2
2041643070914560951;317;1188.4250919306348;"undirected";u2l_2
2514672011968512910;70;1188.4250919306348;"undirected";u2l_2
2473544126562304610;70;4623.710181180928;"undirected";u2l_2
2050995798409216993;192;1188.4250919306348;"undirected";u2l_2
1388744875704320585;540;1188.4250919306348;"undirected";u2l_2
1500310509977600999;540;1188.4250919306348;"undirected";u2l_2
2428122867695616113;70;1188.4250919306348;"undirected";u2l_2
2268943611854848320;97;1188.4250919306348;"undirected";u2l_2
2258877349363712975;97;1188.4250919306348;"undirected";u2l_2
1985808907108352170;562;1188.4250919306348;"undirected";u2l_2
2430234716536832729;562;1188.4250919306348;"undirected";u2l_2
2051075314024448907;233;1188.4250919306348;"undirected";u2l_2
2124932511170560529;434;1188.4250919306348;"undirected";u2l_2
1853085282467840756;434;1188.4250919306348;"undirected";u2l_2
2387197902716928851;234;1188.4250919306348;"undirected";u2l_2
1501645573718017012;234;1188.4250919306348;"undirected";u2l_2
1683732020854784086;493;1188.4250919306348;"undirected";u2l_2
2243851699879936300;493;1188.4250919306348;"undirected";u2l_2
1770454834479104415;563;1188.4250919306348;"undirected";u2l_2
1337960477753344420;563;1188.4250919306348;"undirected";u2l_2
1766753285701632177;564;1188.4250919306348;"undirected";u2l_2
1774996435238912257;564;1188.4250919306348;"undirected";u2l_2
2094899994296320543;269;1188.4250919306348;"undirected";u2l_2
1786406124912640303;269;4623.710181180928;"undirected";u2l_2
2197978513145856683;212;1188.4250919306348;"undirected";u2l_2
1498730834427904380;212;1188.4250919306348;"undirected";u2l_2
1617667681157120777;272;1188.4250919306348;"undirected";u2l_2
1799358437654528836;272;1188.4250919306348;"undirected";u2l_2
2365680393388032239;391;1188.4250919306348;"undirected";u2l_2
2169202718801920735;391;1188.4250919306348;"undirected";u2l_2
1759017001025536683;542;1188.4250919306348;"undirected";u2l_2
1400672553533440392;542;1188.4250919306348;"undirected";u2l_2
2109642159161344291;207;1188.4250919306348;"undirected";u2l_2
1919770916028416471;207;1188.4250919306348;"undirected";u2l_2
2525848531894272008;171;1188.4250919306348;"undirected";u2l_2
2135704440143872358;171;1188.4250919306348;"undirected";u2l_2
2350296936218624106;559;1188.4250919306348;"undirected";u2l_2
1836310088122368283;559;1188.4250919306348;"undirected";u2l_2
2272157430185984828;70;1188.4250919306348;"undirected";u2l_2
2338683898298368272;70;4623.710181180928;"undirected";u2l_2
2184868955947008323;101;1188.4250919306348;"undirected";u2l_2
2551121092542464960;101;1188.4250919306348;"undirected";u2l_2
2505405838131200136;186;1188.4250919306348;"undirected";u2l_2
2372988817113088139;186;1188.4250919306348;"undirected";u2l_2
2351125898461184149;70;1188.4250919306348;"undirected";u2l_2
1492384047169536044;70;1188.4250919306348;"undirected";u2l_2
1687267089317888765;70;1188.4250919306348;"undirected";u2l_2
2497671071793152575;355;1188.4250919306348;"undirected";u2l_2
2452697143836672141;355;1188.4250919306348;"undirected";u2l_2
2501781187723264195;466;1188.4250919306348;"undirected";u2l_2
2537883349024768099;466;1188.4250919306348;"undirected";u2l_2
2161415959871488988;565;1188.4250919306348;"undirected";u2l_2
1791050695835648126;565;1188.4250919306348;"undirected";u2l_2
2282890578624512048;76;1188.4250919306348;"undirected";u2l_2
1880747547820032720;76;1188.4250919306348;"undirected";u2l_2
1277863181418496564;263;1188.4250919306348;"undirected";u2l_2
1245988509450240063;263;1188.4250919306348;"undirected";u2l_2
1990351078293504484;76;1188.4250919306348;"undirected";u2l_2
1797268231421952706;256;1188.4250919306348;"undirected";u2l_2
1590368055328768068;256;1188.4250919306348;"undirected";u2l_2
2442205100769280412;76;1188.4250919306348;"undirected";u2l_2
1921982874517504488;76;1188.4250919306348;"undirected";u2l_2
2452697143836672141;76;1188.4250919306348;"undirected";u2l_2
2505268340457472162;76;1188.4250919306348;"undirected";u2l_2
2028490958307328956;317;39824.31032932273;"undirected";u2l_2
1756639401082880592;317;1188.4250919306348;"undirected";u2l_2
2294312968650752302;317;1188.4250919306348;"undirected";u2l_2
2181448031272960294;566;4623.710181180928;"undirected";u2l_2
2451374528790528022;566;1188.4250919306348;"undirected";u2l_2
1763309703397376649;317;1188.4250919306348;"undirected";u2l_2
1975722528735232489;111;1188.4250919306348;"undirected";u2l_2
1919009809235968633;111;1188.4250919306348;"undirected";u2l_2
1518344440119296592;101;1188.4250919306348;"undirected";u2l_2
1881567727190016180;101;1188.4250919306348;"undirected";u2l_2
1806263159619584973;76;1188.4250919306348;"undirected";u2l_2
2287294706876416364;317;1188.4250919306348;"undirected";u2l_2
1813393853906944121;263;1188.4250919306348;"undirected";u2l_2
1864016368500736152;263;1188.4250919306348;"undirected";u2l_2
1534891992809472311;567;1188.4250919306348;"undirected";u2l_2
1539443181748224221;567;1188.4250919306348;"undirected";u2l_2
2426651178696704208;255;1188.4250919306348;"undirected";u2l_2
2056765675929600572;255;1188.4250919306348;"undirected";u2l_2
2440101825085440293;36;1188.4250919306348;"undirected";u2l_2
1461695490818048394;36;1188.4250919306348;"undirected";u2l_2
1704731189706752773;256;1188.4250919306348;"undirected";u2l_2
1780231203454976381;256;1188.4250919306348;"undirected";u2l_2
2278780605300736015;558;1188.4250919306348;"undirected";u2l_2
2290300814884864052;558;1188.4250919306348;"undirected";u2l_2
2272868146610176438;135;1188.4250919306348;"undirected";u2l_2
2453461639626752254;135;1188.4250919306348;"undirected";u2l_2
1847355703820288823;116;1188.4250919306348;"undirected";u2l_2
2333236235599872661;116;1188.4250919306348;"undirected";u2l_2
2314205495558144884;355;1188.4250919306348;"undirected";u2l_2
1510276201447424616;355;1188.4250919306348;"undirected";u2l_2
1911287122493440409;72;1188.4250919306348;"undirected";u2l_2
2242338210447360884;72;1188.4250919306348;"undirected";u2l_2
1869223731134464337;568;1188.4250919306348;"undirected";u2l_2
1921566044585984108;568;1188.4250919306348;"undirected";u2l_2
2082891014078464244;558;1188.4250919306348;"undirected";u2l_2
1901044724400128939;558;1188.4250919306348;"undirected";u2l_2
1888878541668352929;181;4623.710181180928;"undirected";u2l_2
1458819070689280195;181;1188.4250919306348;"undirected";u2l_2
1900997119049728597;181;1188.4250919306348;"undirected";u2l_2
2081039740567552352;263;1188.4250919306348;"undirected";u2l_2
2050363691630592744;263;1188.4250919306348;"undirected";u2l_2
2012876990578688284;70;1188.4250919306348;"undirected";u2l_2
1979513911115776146;70;1188.4250919306348;"undirected";u2l_2
1778520690786304249;503;1188.4250919306348;"undirected";u2l_2
2034188509249536041;503;1188.4250919306348;"undirected";u2l_2
1505983146754048615;317;1188.4250919306348;"undirected";u2l_2
1631390219108352965;238;1188.4250919306348;"undirected";u2l_2
1801020053127168130;187;1188.4250919306348;"undirected";u2l_2
1430865586421760690;187;1188.4250919306348;"undirected";u2l_2
1958289046765568306;346;1188.4250919306348;"undirected";u2l_2
2051184542089216870;346;1188.4250919306348;"undirected";u2l_2
2540058615742464955;228;1188.4250919306348;"undirected";u2l_2
2095860523466752266;228;1188.4250919306348;"undirected";u2l_2
2492175971516416075;99;1188.4250919306348;"undirected";u2l_2
1910617183092736196;99;1188.4250919306348;"undirected";u2l_2
1545032972632064953;238;1188.4250919306348;"undirected";u2l_2
2293931890966528398;192;1188.4250919306348;"undirected";u2l_2
2394290009407488459;192;4623.710181180928;"undirected";u2l_2
1628333410353152864;76;1188.4250919306348;"undirected";u2l_2
2293213960339456129;76;1188.4250919306348;"undirected";u2l_2
2419111103561728305;79;1188.4250919306348;"undirected";u2l_2
2449499666513920526;79;1188.4250919306348;"undirected";u2l_2
2006239613550592432;122;1188.4250919306348;"undirected";u2l_2
1789213699735552876;122;1188.4250919306348;"undirected";u2l_2
1365995952275456235;127;1188.4250919306348;"undirected";u2l_2
1587391508774912108;86;1188.4250919306348;"undirected";u2l_2
1864696240013312643;86;1188.4250919306348;"undirected";u2l_2
1494255168126976913;156;1188.4250919306348;"undirected";u2l_2
1494242425831424375;156;1188.4250919306348;"undirected";u2l_2
2309531455455232339;100;1188.4250919306348;"undirected";u2l_2
2274398505533440516;100;4623.710181180928;"undirected";u2l_2
1369890271264768674;199;1188.4250919306348;"undirected";u2l_2
2205193269673984132;142;1188.4250919306348;"undirected";u2l_2
1774025084764160426;142;1188.4250919306348;"undirected";u2l_2
1319902539415552702;169;1188.4250919306348;"undirected";u2l_2
1495229672718336147;169;1188.4250919306348;"undirected";u2l_2
1533192930590720913;223;1188.4250919306348;"undirected";u2l_2
2055446936420352556;98;1188.4250919306348;"undirected";u2l_2
1933690888257536217;98;1188.4250919306348;"undirected";u2l_2
1882767876947968346;569;1188.4250919306348;"undirected";u2l_2
2244859045871616950;569;1188.4250919306348;"undirected";u2l_2
1804771069526016515;570;1188.4250919306348;"undirected";u2l_2
1875661610287104195;570;1188.4250919306348;"undirected";u2l_2
1663187254509568630;135;1188.4250919306348;"undirected";u2l_2
1798360696619008658;135;1188.4250919306348;"undirected";u2l_2
2266272561627136025;571;1188.4250919306348;"undirected";u2l_2
2275095959568384891;571;1188.4250919306348;"undirected";u2l_2
1926389653569537015;126;10235.98102165468;"undirected";u2l_2
1894466210234368392;126;1188.4250919306348;"undirected";u2l_2
1938230576414720541;76;1188.4250919306348;"undirected";u2l_2
2287460004397056538;76;1188.4250919306348;"undirected";u2l_2
2049479557513216547;70;1188.4250919306348;"undirected";u2l_2
2121892563517441009;70;1188.4250919306348;"undirected";u2l_2
1537915540733952751;187;1188.4250919306348;"undirected";u2l_2
1424131606183936518;187;1188.4250919306348;"undirected";u2l_2
2551040033423360963;148;1188.4250919306348;"undirected";u2l_2
2502531565486080828;148;1188.4250919306348;"undirected";u2l_2
2362921195667456600;516;1188.4250919306348;"undirected";u2l_2
1550931170689025016;174;1188.4250919306348;"undirected";u2l_2
1319678202871808030;174;1188.4250919306348;"undirected";u2l_2
2186736503357440365;572;1188.4250919306348;"undirected";u2l_2
2087909616254976870;572;1188.4250919306348;"undirected";u2l_2
1757350184615936484;317;1188.4250919306348;"undirected";u2l_2
2006793597222912706;345;1188.4250919306348;"undirected";u2l_2
1468548287299584729;174;1188.4250919306348;"undirected";u2l_2
1332849944821760686;174;1188.4250919306348;"undirected";u2l_2
1500297583132672029;238;1188.4250919306348;"undirected";u2l_2
1382091887476736762;485;1188.4250919306348;"undirected";u2l_2
1603919180464128854;485;1188.4250919306348;"undirected";u2l_2
1726115873816576905;102;1188.4250919306348;"undirected";u2l_2
2139490739027968638;345;1188.4250919306348;"undirected";u2l_2
2040857310003200431;345;1188.4250919306348;"undirected";u2l_2
2010551408394240043;294;1188.4250919306348;"undirected";u2l_2
1740700056027136918;294;1188.4250919306348;"undirected";u2l_2
2496875278106624965;102;1188.4250919306348;"undirected";u2l_2
2484517642174464570;465;1188.4250919306348;"undirected";u2l_2
1991535147089920436;465;4623.710181180928;"undirected";u2l_2
2449875031556096787;72;1188.4250919306348;"undirected";u2l_2
2142424000364544593;72;1188.4250919306348;"undirected";u2l_2
2206787985997824816;148;1188.4250919306348;"undirected";u2l_2
1942188690767872310;148;1188.4250919306348;"undirected";u2l_2
1200428117131264997;465;1188.4250919306348;"undirected";u2l_2
2172128908541952358;101;1188.4250919306348;"undirected";u2l_2
2135189715156992638;101;4623.710181180928;"undirected";u2l_2
1297180585361408405;187;1188.4250919306348;"undirected";u2l_2
1825473743028224999;221;1188.4250919306348;"undirected";u2l_2
1768965093195776196;221;1188.4250919306348;"undirected";u2l_2
2254200490688512254;98;1188.4250919306348;"undirected";u2l_2
2146688433127424435;98;1188.4250919306348;"undirected";u2l_2
2273015458955264875;430;1188.4250919306348;"undirected";u2l_2
1540862945263616403;430;1188.4250919306348;"undirected";u2l_2
2295134473420800636;143;1188.4250919306348;"undirected";u2l_2
2256698584596480071;83;1188.4250919306348;"undirected";u2l_2
1320956156968960280;83;1188.4250919306348;"undirected";u2l_2
2291854208925696857;405;1188.4250919306348;"undirected";u2l_2
2211797276819456362;405;1188.4250919306348;"undirected";u2l_2
1800843565203456625;127;1188.4250919306348;"undirected";u2l_2
1888898078736384872;127;1188.4250919306348;"undirected";u2l_2
1960389294161920464;159;1188.4250919306348;"undirected";u2l_2
2026553324077056155;208;1188.4250919306348;"undirected";u2l_2
1758382394441728683;208;1188.4250919306348;"undirected";u2l_2
2178447719792640163;120;1188.4250919306348;"undirected";u2l_2
2354578020368384912;120;1188.4250919306348;"undirected";u2l_2
2314761819652096239;76;1188.4250919306348;"undirected";u2l_2
1613979805810688573;346;17989.098332504735;"undirected";u2l_2
1637434353778688292;346;1188.4250919306348;"undirected";u2l_2
1547828115537920771;387;4623.710181180928;"undirected";u2l_2
1547334454345728952;387;1188.4250919306348;"undirected";u2l_2
1492769210105856359;543;1188.4250919306348;"undirected";u2l_2
2154012870705153003;116;1188.4250919306348;"undirected";u2l_2
2180726191554560770;116;1188.4250919306348;"undirected";u2l_2
2298160890249216214;156;1188.4250919306348;"undirected";u2l_2
2298116044750848010;156;1188.4250919306348;"undirected";u2l_2
2019789924990976839;190;1188.4250919306348;"undirected";u2l_2
2237338507804672670;190;1188.4250919306348;"undirected";u2l_2
2042319595372544335;573;1188.4250919306348;"undirected";u2l_2
2026622848860160882;573;1188.4250919306348;"undirected";u2l_2
1497350337986560921;122;1188.4250919306348;"undirected";u2l_2
1901698155020288473;122;1188.4250919306348;"undirected";u2l_2
2416904782217216800;70;1188.4250919306348;"undirected";u2l_2
2264676805115904948;70;1188.4250919306348;"undirected";u2l_2
2032229358239744322;262;1188.4250919306348;"undirected";u2l_2
1389217204666368865;262;1188.4250919306348;"undirected";u2l_2
2021399371710464812;238;1188.4250919306348;"undirected";u2l_2
2277747019743232175;238;1188.4250919306348;"undirected";u2l_2
2270831015100416489;574;1188.4250919306348;"undirected";u2l_2
2441183125045248824;574;1188.4250919306348;"undirected";u2l_2
2012728017289216138;512;1188.4250919306348;"undirected";u2l_2
1711149506625536376;512;1188.4250919306348;"undirected";u2l_2
2023630892433408943;228;1188.4250919306348;"undirected";u2l_2
2026617538871296486;228;1188.4250919306348;"undirected";u2l_2
1811234617819136014;76;1188.4250919306348;"undirected";u2l_2
1677955482779648032;76;1188.4250919306348;"undirected";u2l_2
1976328664383488786;575;1188.4250919306348;"undirected";u2l_2
1735590051577857006;575;1188.4250919306348;"undirected";u2l_2
1965448329428992745;576;1188.4250919306348;"undirected";u2l_2
1758848960430080416;576;1188.4250919306348;"undirected";u2l_2
1675623097434112016;101;1188.4250919306348;"undirected";u2l_2
2359807671533568234;101;1188.4250919306348;"undirected";u2l_2
2475632495689728297;198;1188.4250919306348;"undirected";u2l_2
2506043942764544978;198;1188.4250919306348;"undirected";u2l_2
2388376242094080050;577;1188.4250919306348;"undirected";u2l_2
2493119849299968695;577;1188.4250919306348;"undirected";u2l_2
1769939555844096124;202;1188.4250919306348;"undirected";u2l_2
1766448418521088845;202;10235.98102165468;"undirected";u2l_2
2304865762017280018;76;1188.4250919306348;"undirected";u2l_2
2474970751959040138;76;1188.4250919306348;"undirected";u2l_2
2273108052410368896;228;1188.4250919306348;"undirected";u2l_2
1706735865692160199;228;1188.4250919306348;"undirected";u2l_2
1756219291205632602;330;1188.4250919306348;"undirected";u2l_2
1755380279410688376;330;1188.4250919306348;"undirected";u2l_2
2105010162761728223;271;1188.4250919306348;"undirected";u2l_2
2377378928001024209;271;1188.4250919306348;"undirected";u2l_2
2111768251858944133;578;1188.4250919306348;"undirected";u2l_2
1836765597925376328;578;1188.4250919306348;"undirected";u2l_2
2011846441697280481;256;1188.4250919306348;"undirected";u2l_2
1857092486955008499;256;1188.4250919306348;"undirected";u2l_2
2041643070914560951;186;1188.4250919306348;"undirected";u2l_2
2515533647839232301;186;1188.4250919306348;"undirected";u2l_2
2414333522870272450;98;1188.4250919306348;"undirected";u2l_2
2411574258040832959;98;1188.4250919306348;"undirected";u2l_2
2196733803102208492;210;1188.4250919306348;"undirected";u2l_2
2047476953513984184;210;1188.4250919306348;"undirected";u2l_2
2055416586436608113;159;1188.4250919306348;"undirected";u2l_2
1359136981778432298;115;1188.4250919306348;"undirected";u2l_2
1445238283436032464;115;1188.4250919306348;"undirected";u2l_2
1184878439694336243;171;1188.4250919306348;"undirected";u2l_2
1237301787099137000;171;1188.4250919306348;"undirected";u2l_2
2049859410460672240;269;1188.4250919306348;"undirected";u2l_2
1874954802954240320;579;1188.4250919306348;"undirected";u2l_2
1745805228638208092;579;1188.4250919306348;"undirected";u2l_2
1809198300004352258;346;1188.4250919306348;"undirected";u2l_2
2071241242443776283;197;1188.4250919306348;"undirected";u2l_2
1980900103421952637;197;1188.4250919306348;"undirected";u2l_2
1702446762033152710;189;1188.4250919306348;"undirected";u2l_2
1774183939833856355;189;1188.4250919306348;"undirected";u2l_2
2321332490469376318;70;1188.4250919306348;"undirected";u2l_2
2552392805515264028;262;1188.4250919306348;"undirected";u2l_2
2314768555704320609;262;1188.4250919306348;"undirected";u2l_2
1368317726031872165;47;1188.4250919306348;"undirected";u2l_2
1969545736617984133;47;1188.4250919306348;"undirected";u2l_2
2531597379174400303;570;1188.4250919306348;"undirected";u2l_2
2393281321238528351;570;1188.4250919306348;"undirected";u2l_2
2075407595601920928;123;1188.4250919306348;"undirected";u2l_2
2295262500356096113;123;1188.4250919306348;"undirected";u2l_2
1324776001896448816;126;1188.4250919306348;"undirected";u2l_2
1385214806851584396;126;1188.4250919306348;"undirected";u2l_2
1602218792845312981;551;1188.4250919306348;"undirected";u2l_2
2230897726193664181;70;1188.4250919306348;"undirected";u2l_2
1758917629575168423;126;1188.4250919306348;"undirected";u2l_2
1751772213280768836;478;1188.4250919306348;"undirected";u2l_2
1772053770272768926;478;1188.4250919306348;"undirected";u2l_2
2491888904962048403;105;1188.4250919306348;"undirected";u2l_2
1764813856309248108;105;1188.4250919306348;"undirected";u2l_2
2053337000181760764;157;1188.4250919306348;"undirected";u2l_2
1385099295719424192;157;1188.4250919306348;"undirected";u2l_2
1762008621907968938;580;1188.4250919306348;"undirected";u2l_2
1819857335091200831;580;1188.4250919306348;"undirected";u2l_2
2041565551788032056;70;1188.4250919306348;"undirected";u2l_2
2253351236403200449;581;4623.710181180928;"undirected";u2l_2
2176312189911040461;581;4623.710181180928;"undirected";u2l_2
1765551089123328262;467;1188.4250919306348;"undirected";u2l_2
2024132933844992022;467;1188.4250919306348;"undirected";u2l_2
2051294315413504776;118;1188.4250919306348;"undirected";u2l_2
1811944126283776620;118;1188.4250919306348;"undirected";u2l_2
1819653869404160948;148;1188.4250919306348;"undirected";u2l_2
1385047596728320199;148;1188.4250919306348;"undirected";u2l_2
1753104995319808170;64;1188.4250919306348;"undirected";u2l_2
1630733743423488730;64;1188.4250919306348;"undirected";u2l_2
1523269257658368393;101;1188.4250919306348;"undirected";u2l_2
1414085996445696847;51;1188.4250919306348;"undirected";u2l_2
1523573369864192163;51;1188.4250919306348;"undirected";u2l_2
2146597710331904031;582;1188.4250919306348;"undirected";u2l_2
1616771895263232040;582;1188.4250919306348;"undirected";u2l_2
1854526646648832577;192;1188.4250919306348;"undirected";u2l_2
1799777574453248482;187;1188.4250919306348;"undirected";u2l_2
2070401911881728654;187;1188.4250919306348;"undirected";u2l_2
1797212707225600367;171;1188.4250919306348;"undirected";u2l_2
2160641389363200174;197;1188.4250919306348;"undirected";u2l_2
1997182769037312689;197;1188.4250919306348;"undirected";u2l_2
1822020706762752942;583;1188.4250919306348;"undirected";u2l_2
2085973030600704992;583;1188.4250919306348;"undirected";u2l_2
2549662280056832301;115;1188.4250919306348;"undirected";u2l_2
2551392665337856371;115;1188.4250919306348;"undirected";u2l_2
1258140163112960437;584;1188.4250919306348;"undirected";u2l_2
1233632064700416481;584;1188.4250919306348;"undirected";u2l_2
1479199713918977015;72;1188.4250919306348;"undirected";u2l_2
1461695490818048394;72;1188.4250919306348;"undirected";u2l_2
2160590613118976464;68;1188.4250919306348;"undirected";u2l_2
2080828934848512599;68;1188.4250919306348;"undirected";u2l_2
2272319095439360883;98;1188.4250919306348;"undirected";u2l_2
2242556758851584438;98;1188.4250919306348;"undirected";u2l_2
2148038831243264798;103;1188.4250919306348;"undirected";u2l_2
2132464097034240599;103;1188.4250919306348;"undirected";u2l_2
1510294547333120866;102;1188.4250919306348;"undirected";u2l_2
1703671968563200139;102;1188.4250919306348;"undirected";u2l_2
2271539441434624118;412;1188.4250919306348;"undirected";u2l_2
2552723014680576192;70;1188.4250919306348;"undirected";u2l_2
2504134418759680529;70;1188.4250919306348;"undirected";u2l_2
2546179791388672683;585;1188.4250919306348;"undirected";u2l_2
2479212099272704245;585;1188.4250919306348;"undirected";u2l_2
1886041027903488125;323;1188.4250919306348;"undirected";u2l_2
1934206552768512187;323;1188.4250919306348;"undirected";u2l_2
2041756971433984898;555;1188.4250919306348;"undirected";u2l_2
2081617774379008301;555;1188.4250919306348;"undirected";u2l_2
2126444113166336156;148;1188.4250919306348;"undirected";u2l_2
2027334118932480552;148;1188.4250919306348;"undirected";u2l_2
1865562162462720551;555;1188.4250919306348;"undirected";u2l_2
1983001206456320564;555;1188.4250919306348;"undirected";u2l_2
2051772365406208019;294;1188.4250919306348;"undirected";u2l_2
2051753323266049001;294;1188.4250919306348;"undirected";u2l_2
2189506094563328729;432;1188.4250919306348;"undirected";u2l_2
2223470117126144673;432;1188.4250919306348;"undirected";u2l_2
2314042605568000083;56;1188.4250919306348;"undirected";u2l_2
2176312189911040461;56;1188.4250919306348;"undirected";u2l_2
2109301841723392677;294;1188.4250919306348;"undirected";u2l_2
1661142078324736786;294;1188.4250919306348;"undirected";u2l_2
1698054772097024304;568;1188.4250919306348;"undirected";u2l_2
2211092113653760935;568;1188.4250919306348;"undirected";u2l_2
2082483898155008127;83;1188.4250919306348;"undirected";u2l_2
1884565664694272413;98;4623.710181180928;"undirected";u2l_2
2240449624408064762;98;1188.4250919306348;"undirected";u2l_2
2196245795831808063;98;1188.4250919306348;"undirected";u2l_2
2296796248276992890;122;1188.4250919306348;"undirected";u2l_2
2547427504553984241;122;1188.4250919306348;"undirected";u2l_2
1848216031068160794;186;1188.4250919306348;"undirected";u2l_2
2012866546761728652;186;1188.4250919306348;"undirected";u2l_2
1822945374633984790;566;1188.4250919306348;"undirected";u2l_2
1425681804165120103;98;4623.710181180928;"undirected";u2l_2
1866228150829056115;98;1188.4250919306348;"undirected";u2l_2
1769197851901952748;98;1188.4250919306348;"undirected";u2l_2
2056781840777216127;101;1188.4250919306348;"undirected";u2l_2
1967157592195072077;101;4623.710181180928;"undirected";u2l_2
2025173565833216210;346;1188.4250919306348;"undirected";u2l_2
2014671229943808616;483;1188.4250919306348;"undirected";u2l_2
1928396158271488663;483;1188.4250919306348;"undirected";u2l_2
2025179144257536812;122;1188.4250919306348;"undirected";u2l_2
2017744329375744871;122;1188.4250919306348;"undirected";u2l_2
2226409770582016240;122;1188.4250919306348;"undirected";u2l_2
1762834883018752741;122;1188.4250919306348;"undirected";u2l_2
1670422420520960489;152;1188.4250919306348;"undirected";u2l_2
2410000571957248801;152;1188.4250919306348;"undirected";u2l_2
2419617809039360510;192;1188.4250919306348;"undirected";u2l_2
2090001919639552386;192;1188.4250919306348;"undirected";u2l_2
2063154070683648883;396;1188.4250919306348;"undirected";u2l_2
1653983147982848623;396;1188.4250919306348;"undirected";u2l_2
2109261366689792781;274;1188.4250919306348;"undirected";u2l_2
2063503967911936454;274;1188.4250919306348;"undirected";u2l_2
1831648916144128665;586;1188.4250919306348;"undirected";u2l_2
2109261366689792781;586;1188.4250919306348;"undirected";u2l_2
1861041499668481007;148;1188.4250919306348;"undirected";u2l_2
1744448220299264891;148;1188.4250919306348;"undirected";u2l_2
1893602619817984443;587;1188.4250919306348;"undirected";u2l_2
1614730535895040455;587;1188.4250919306348;"undirected";u2l_2
